head,tail,relation,edge_direction,evidence_count,mean_confidence,max_confidence,edge_score,evidence
Adolphine,Sigiswald,romantic,undirected,12,0.9780326133333334,0.99501365,2.508604123145761,"Infobox field family/Spouse: Nahelache (First Wife, Former Second Wife) Adolphine (First Wife, Former) Rozemyne (Engaged, Cancelled) | With Eglantine now removed from his consideration for a first wife, Sigiswald gets engaged with Adolphine of Drewanchel. | Infobox field family/Spouse: Prince Sigiswald (Former)"
Bonifatius,Constanze,family,undirected,1,0.9878507,0.9878507,0.6847259275191683,"Infobox field family/Relatives: Heidemarie (Granddaughter-in-Law, Deceased) Sylvester (Nephew) Georgine (Niece) Constanze (Niece) Aurelia (Granddaughter-in-Law)"
Deid,Rozemyne,family,undirected,1,0.9878269,0.9878269,0.684709430616271,"Infobox field family/Relatives: Detlinde (Cousin, Adoptive) Rudiger (Cousin, Adoptive) Traugott (Cousin, Baptismal) Previous Count Leisegang (Great-Grandfather, Baptismal, Deceased) Siegrecht (Nephew, Baptismal) Deid's Mother (Distant Cousin,Biological)"
Bonifatius,Sylvester,family,undirected,1,0.9878236,0.9878236,0.6847071432305751,"Infobox field family/Relatives: Heidemarie (Granddaughter-in-Law, Deceased) Sylvester (Nephew) Georgine (Niece) Constanze (Niece) Aurelia (Granddaughter-in-Law)"
Milda,Renate,family,undirected,1,0.98779917,0.98779917,0.6846902096449541,Infobox field family/Relatives: Renate (Niece) Knut (Nephew) }}
Lutz,Ralph,friend_ally,undirected,1,0.9877908,0.9877908,0.6846844080030527,"Along with his other brothers, Ralph occasionally does little tasks for Myne and Lutz for some extra pocket money, like carving the wooden parts for hairsticks or engraving illustrations that Wilma drew on wood."
Brigitte,Elvira,romantic,undirected,1,0.9877417,0.9877417,0.6846503744764872,"To prevent Rozemyne from making rash decisions in order to support her knights' marriage, Elvira soon finds a suitable mednoble husband for Brigitte."
Lestilaut,Lungtase,family,undirected,1,0.9876922,0.9876922,0.6846160636910497,Infobox field family/Sister: Hannelore Lungtase (Half-Sister)
Magdalena,Veronica,enemy_rival,undirected,1,0.9876809,0.9876809,0.6846082311279093,"During her time at the Royal Academy, a large group of Dunkelfelger knights made it their goal to rescue Ferdinand from the deprivations he had to suffer at the hands of Lady Veronica and her faction by marrying him into their own duchy."
Janrik,Veronica,enemy_rival,undirected,1,0.9875854,0.9875854,0.6845420355721658,"The following winter, Aub Ehrenfest enacts a purge of the former Veronica faction, with anyone who is name-sworn to Georgine or who committed severe crimes against the archducal family and duchy being executed."
Bonifatius,Georgine,family,undirected,1,0.9875351,0.9875351,0.6845071702689837,"Infobox field family/Relatives: Heidemarie (Granddaughter-in-Law, Deceased) Sylvester (Nephew) Georgine (Niece) Constanze (Niece) Aurelia (Granddaughter-in-Law)"
Monika,Myne,service_retainer,directed,1,0.9874923,0.9874923,0.6844775035696556,"After Myne dismissed Delia from her service, Fran asked Myne to consider taking on a new attendant, so she had someone to direct her compassion towards."
Charlotte,Lamprecht,family,undirected,1,0.9874708,0.9874708,0.6844626009052736,"Although they are cousins, the two girls only met each other at the wedding of Lamprecht and Freuden, with Aurelia and Bettina, where Charlotte and Detlinde only exchanged polite, formal greetings."
Aub Frenbeltag,Charlotte,family,undirected,1,0.98744535,0.98744535,0.6844449603095284,"Infobox field family/Relatives: Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Detlinde (Niece, In-Law) Alstede (Niece, In-Law)"
Sylvester,Rihyarda,service_retainer,directed,1,0.98742294,0.98742294,0.684429426881212,*Rihyarda - Sylvester's former head-attendant during his childhood and a big part of his rearing.
Charlotte,Freuden,family,undirected,1,0.9874117,0.9874117,0.6844216359069025,"Although they are cousins, the two girls only met each other at the wedding of Lamprecht and Freuden, with Aurelia and Bettina, where Charlotte and Detlinde only exchanged polite, formal greetings."
Aub Frenbeltag,Melchior,family,undirected,1,0.9873881,0.9873881,0.6844052776334413,"Infobox field family/Relatives: Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Detlinde (Niece, In-Law) Alstede (Niece, In-Law)"
Aub Frenbeltag,Detlinde,family,undirected,1,0.98737216,0.98737216,0.6843942288673832,"Infobox field family/Relatives: Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Detlinde (Niece, In-Law) Alstede (Niece, In-Law)"
Aurelia,Nikolaus,family,undirected,1,0.98725665,0.98725665,0.6843141634365567,"Infobox field family/Sister: Rozemyne (Half-Sister) Aurelia (Half-Sister, In-Law)"
Blasius,Gieselfried,family,undirected,1,0.98718876,0.98718876,0.6842671056744685,Infobox field family/Father: Gieselfried (Deceased)
Deid,Myne,family,undirected,1,0.98716766,0.98716766,0.6842524802689587,Infobox field family/Relatives: Unnamed Younger Sibling (Deceased) Deid's Mother (Distant Cousin)
Count Bindewald,Jenni,enemy_rival,undirected,1,0.9871358,0.9871358,0.684230396599786,"When Bezewanst enlists Count Bindewald to get rid of Myne, Jenni directly attacks Myne in the ensuing fight, earning her a brutal kick to her stomach by Gunther that sent her flying."
Georgine,Trudeliede,enemy_rival,undirected,1,0.9870821,0.9870821,0.6841931745961899,"In her son's ninth winter, Ehrenfest enacts a purge of the former Veronica faction and anyone associated with Georgine."
Cassandra,Janrik,family,undirected,1,0.98702013,0.98702013,0.6841502202654106,"Infobox field family/Relatives: Matthias (Cousin) Janrik (Cousin, Deceased)"
Trudeliede,Sylvester,service_retainer,directed,1,0.9869444,0.9869444,0.6840977282294269,"As Veronica's former loyal retainer and name-sworn she shares much of her lady's likes and dislikes, including a thorough disdain for Ferdinand, considerable antipathy toward Rozemyne on account of believing that she is a commoner and her involvement in Veronica's fall, and naturally also hostility toward Sylvester for imprisoning Veronica."
Mark,Benno,service_retainer,directed,1,0.98691815,0.98691815,0.6840795331159372,"Mark (マルク, Maruku) is a leherl at Benno's store and his right-hand man."
Hannelore,Andrea,service_retainer,directed,1,0.9868881,0.9868881,0.6840587040431614,*Cordula - Hannelore's head attendant and the adult retainer she took along to the Royal Academy. *Andrea - A female apprentice arch attendant
Otto,Gunther,service_retainer,directed,1,0.98681706,0.98681706,0.6840094628674543,"He previously served under Gunther as a soldier at the city gate, where he taught Myne how to read and write."
Georgine,Roswitha,enemy_rival,undirected,1,0.9867758,0.9867758,0.6839808636147845,"Shortly before Georgine, Detlinde and their Lanzenave allies launch their insurrection, they abduct and imprison Roswitha to isolate Letizia and make her easier to manipulate for their plans."
Solange,Schwartz and Weiss,service_retainer,directed,1,0.98670745,0.98670745,0.6839334870049932,Solange diligently kept pouring mana into the dormant Schwartz and Weiss.
Laura,Myne,friend_ally,undirected,1,0.9867073,0.9867073,0.6839333830329161,"She is a friend of Tuuli, who grew up living near Myne's family in the lower city."
Bonifatius,Heidemarie,family,undirected,1,0.9866514,0.9866514,0.6838946361055228,"Infobox field family/Relatives: Heidemarie (Granddaughter-in-Law, Deceased) Sylvester (Nephew) Georgine (Niece) Constanze (Niece) Aurelia (Granddaughter-in-Law)"
Aub Frenbeltag,Rozemyne,family,undirected,1,0.9866411,0.9866411,0.6838874966895631,"Infobox field family/Relatives: Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Detlinde (Niece, In-Law) Alstede (Niece, In-Law)"
Josef,Heidi,service_retainer,directed,1,0.98662007,0.98662007,0.6838729198043558,"When he was an apprentice, Josef was told to look after Heidi."
Barthold,Cassandra,family,undirected,1,0.9865341,0.9865341,0.6838133299412431,Infobox field family/Sister: Cassandra Tibertha
Bertram,Veronica,enemy_rival,undirected,1,0.98652434,0.98652434,0.6838065648247609,"The year before Bertram's Baptism, Aub Ehrenfest enacts a purge of the former Veronica faction."
Fraularm,Hirschur,enemy_rival,undirected,1,0.98650914,0.98650914,0.6837960289876164,"Fraularm is prideful, irritable, and resistant to change, such that Hirschur described her as ""hardheaded""."
Sigiswald,Waldifried,family,undirected,1,0.9865064,0.9865064,0.6837941297643416,"Infobox field family/Relatives: Sigiswald (Nephew) Anastasius (Nephew) Hildebrand (Nephew) Nahelache (Niece, In-Law) Eglantine (Niece)"
Damuel,Philine,romantic,undirected,1,0.98633885,0.98633885,0.6836779929542388,Infobox field family/Spouse: Philine (Engaged)
Aub Frenbeltag,Wilfried,family,undirected,1,0.9862742,0.9862742,0.6836331809890156,"Infobox field family/Relatives: Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Detlinde (Niece, In-Law) Alstede (Niece, In-Law)"
Waldifried,Hortensia,service_retainer,directed,1,0.9861616,0.9861616,0.6835551326164845,"After his death, his loyal retainer Hortensia, who was taken in by the third prince, was put in charge of cleaning up Waldifried's villa while the war still raged on."
Zahm,Rozemyne,service_retainer,directed,1,0.9861436,0.9861436,0.6835426559672345,"Zahm (ザーム, Zaamu) is a gray priest and one of Rozemyne's temple attendants."
Wilfried,Ignaz,service_retainer,directed,1,0.9861102,0.9861102,0.6835195048514038,Ignaz - One of Wilfried's apprentice scholars at the royal academy.
Aurelia,Charlotte,family,undirected,1,0.9859751,0.9859751,0.6834258606673101,"Although they are cousins, the two girls only met each other at the wedding of Lamprecht and Freuden, with Aurelia and Bettina, where Charlotte and Detlinde only exchanged polite, formal greetings."
Anastasius,Waldifried,family,undirected,1,0.9859372,0.9859372,0.6833995903891669,"Infobox field family/Relatives: Sigiswald (Nephew) Anastasius (Nephew) Hildebrand (Nephew) Nahelache (Niece, In-Law) Eglantine (Niece)"
Marianne,Gundolf,service_retainer,directed,1,0.98588204,0.98588204,0.6833613563906872,"With Rozemyne being already involved with two other joint research projects with greater duchies, she heeds Professor Gundolf's advice and delegates this one to other apprentice scholars of her duchy."
Nikolaus,Rozemyne,family,undirected,1,0.9858293,0.9858293,0.6833247998083845,"Infobox field family/Sister: Rozemyne (Half-Sister) Aurelia (Half-Sister, In-Law)"
Nahelache,Waldifried,family,undirected,1,0.98574394,0.98574394,0.6832656327650518,"Infobox field family/Relatives: Sigiswald (Nephew) Anastasius (Nephew) Hildebrand (Nephew) Nahelache (Niece, In-Law) Eglantine (Niece)"
Adelbert,Giebe Kirnberger,family,undirected,1,0.9854938,0.9854938,0.6830922489293066,"Giebe Kirnberger's father was quite fond of Bonifatius and openly wished that Bonifatius would have become the sixth Aub Ehrenfest, in place of his younger brother Adelbert."
Nicola,Fran,service_retainer,directed,1,0.9854365,0.9854365,0.6830525315958605,"After Myne dismissed Delia from her service, Fran asked Myne to consider taking on a new attendant, so she had someone to direct her compassion towards."
Blasius,Detlinde,family,undirected,1,0.9852958,0.9852958,0.6829550057875557,"Infobox field family/Sister: Alstede (Half-Sister) Detlinde (Half-Sister) Letizia (Half-Sister, Adoptive) Several other unnamed women"
Damuel,Lieseleta,friend_ally,undirected,1,0.98522806,0.98522806,0.6829080519975446,She even shows a playful side by lightly teasing Damuel on occasion.
Freuden,Veronica,enemy_rival,undirected,1,0.98495793,0.98495793,0.68272081214966,The next year in winter Ehrenfest enacts a thorough purge of anyone associated with either the former Veronica faction or Georgine.
Ferdinand,Hirschur,enemy_rival,undirected,1,0.9848118,0.9848118,0.6826195225521647,"Due to Lady Veronica's paranoia and spite, she did everything she could to mess with Ferdinand and anyone who would associate with him."
Otto,Myne,service_retainer,directed,1,0.98473537,0.98473537,0.6825665453131545,"He previously served under Gunther as a soldier at the city gate, where he taught Myne how to read and write."
Erwaermen,Ewigeliebe,enemy_rival,undirected,1,0.98469377,0.98469377,0.6825377103904432,"It was Erwaermen who invented Ivory Buildings, for the purpose of providing mana-wielders with a place to live, which shields them from Ewigeliebe's detection, who would otherwise steal their mana, which would result in their deathes."
Lueuradi,Philine,service_retainer,directed,1,0.9846169,0.9846169,0.6824844281666737,"In her third year at the Royal Academy, Philine introduces her to a fellow retainer Muriella, who just freshly entered Lady Rozemyne's service."
Magdalena,Trauerqual,enemy_rival,undirected,1,0.9845819,0.9845819,0.682460168015354,"From this, Magdalena correctly deduces that Raublut betrayed them and used trug on Trauerqual."
Heidemarie,Lamprecht,family,undirected,1,0.9845548,0.9845548,0.6824413837267608,"Infobox field family/Sister: Rozemyne Heidemarie (In-law, Deceased)"
Sylvester,Rozemyne,service_retainer,directed,1,0.9843917,0.9843917,0.6823283314216115,Left Sylvester's service to serve Rozemyne upon her adoption into the archducal family Returned into Sylvester's service after the purge of the former Veronica faction after Rozemyne's third year at the Royal Academy.
Gervasio,Valamarlene,enemy_rival,undirected,1,0.98428184,0.98428184,0.6822521822723552,"After the civil war, the Adalgisa villa was closed by the new Zent Trauerqual and all its remaining inhabitants were executed, including Valamarlene, which would eventually set off Gervasio and Raublut's plans to conquer Yurgenschmidt, so they could abolish the inhumane Adalgisa deal for good and never let anything like it happen again."
Gabriele,Matthias,family,undirected,1,0.9842094,0.9842094,0.6822019706905954,Infobox field family/Grandmother: Archattendant of Gabriele (Deceased)
Lasfam,Veronica,enemy_rival,undirected,1,0.98413163,0.98413163,0.6821480646343633,"Originally, Lasfam was assigned to Ferdinand as an insult by Lady Veronica."
Effa,Gunther,family,undirected,1,0.9840932,0.9840932,0.6821214269882143,"He applied for apprenticeship at the gate, asking the commander, who was also Effa's father, and was accepted."
Gunther,Zasha,family,undirected,1,0.9839976,0.9839976,0.6820551621177529,Infobox field family/Relatives: Fey (Counsin) Gunther's Father (Distant Cousin)
Hortensia,Rozemyne,friend_ally,undirected,1,0.9837806,0.9837806,0.6819047491795713,"Hortensia shows the same kind of gentle demeanor as Eglantine, and according to Solange, is a true bookworm likely to get along very well with Rozemyne."
Martina,Georgine,service_retainer,directed,1,0.9837266,0.9837266,0.6818673192318211,"Despite originally planning to become a scholar and serve Lord Wolfram upon entering the Royal Academy, when Georgine offered to make Martina an attendant of her daughter Detlinde, Martina accepted and dedicated herself to this new role."
Kamil,Rozemyne,friend_ally,undirected,1,0.9835955,0.9835955,0.6817764476364496,"Because she's strongly averse towards suffering and shows concern to others regardless of social status, she has a reputation for being compassionate and is often scolded for being “too soft.” In addition, Rozemyne has a soft spot for younger siblings, like Kamil and Charlotte."
Lasfam,Justus,service_retainer,directed,1,0.9835227,0.9835227,0.6817259865217049,"Upon his entry into the temple, Ferdinand offered to return Eckhart and Justus's names, but asked Lasfam to stay in his service and care for the mansion in his absence, to which Lasfam happily agreed."
Elvira,Florencia,friend_ally,undirected,1,0.98351073,0.98351073,0.6817176895499536,"When Veronica held power in Ehrenfest, Elvira loyally supported those who faced persecution, including Ferdinand and Florencia."
Myne,Ralph,friend_ally,undirected,1,0.98343545,0.98343545,0.681665509430201,"Along with his other brothers, Ralph occasionally does little tasks for Myne and Lutz for some extra pocket money, like carving the wooden parts for hairsticks or engraving illustrations that Wilma drew on wood."
Aurelia,Previous Count Leisegang,family,undirected,1,0.98335546,0.98335546,0.6816100645872281,"Infobox field family/Relatives: Elvira (Granddaughter, In-Law) Trudeliede (Granddaughter, In-Law) Rozemary (Granddaughter-In-Law, Deceased) Heidemarie (Great-Granddaughter, In-Law, Deceased) Aurelia (Great-Granddaughter, In-Law)"
Bertram,Freuden,family,undirected,1,0.9833318,0.9833318,0.681593664724936,"Infobox field family/Brother: Laurenz (Half-Brother) Freuden (Half-Brother, Deceased)"
Heidemarie,Previous Count Leisegang,family,undirected,1,0.98326993,0.98326993,0.6815507797088748,"Infobox field family/Relatives: Elvira (Granddaughter, In-Law) Trudeliede (Granddaughter, In-Law) Rozemary (Granddaughter-In-Law, Deceased) Heidemarie (Great-Granddaughter, In-Law, Deceased) Aurelia (Great-Granddaughter, In-Law)"
Previous Count Leisegang,Sylvester,enemy_rival,undirected,1,0.9832683,0.9832683,0.6815496498789705,"During the reign of the Sixth Aub Ehrenfest and later under Sylvester, Veronica mistreated basically anyone who wasn't a clear ally to her, with the Leisegangs in particular due to their influence and open opposition to anyone with Ahrensbach blood."
Lily,Hartmut,service_retainer,directed,1,0.9831062,0.9831062,0.6814372907210017,"When Hartmut becomes Rozemyne's retainer, he starts to visit the orphanage."
Previous Count Leisegang,Rozemary,family,undirected,1,0.983064,0.983064,0.6814080399099821,"Infobox field family/Relatives: Elvira (Granddaughter, In-Law) Trudeliede (Granddaughter, In-Law) Rozemary (Granddaughter-In-Law, Deceased) Heidemarie (Great-Granddaughter, In-Law, Deceased) Aurelia (Great-Granddaughter, In-Law)"
Heidemarie,Eckhart,service_retainer,directed,1,0.98303026,0.98303026,0.68138465312411,"Justus recommended Eckhart become a retainer, and Heidiemarie soon followed."
Lily,Rozemyne,service_retainer,directed,1,0.98300433,0.98300433,0.681366679817718,"When Hartmut becomes Rozemyne's retainer, he starts to visit the orphanage."
Angelica,Eckhart,romantic,undirected,1,0.9829957,0.9829957,0.6813606979575498,"Infobox field family/Spouse: Eckhart (Betrothed, Former and Current)"
Gretia,Damuel,service_retainer,directed,1,0.98289526,0.98289526,0.6812910782547345,"To everyone's surprise the burly knight invited himself in to witness someone doing the ritual and to spare Gretia, Rozemyne reluctantly offered up Damuel to do this."
Roswitha,Ferdinand,service_retainer,directed,1,0.98274386,0.98274386,0.6811861357715976,"When Lord Ferdinand arrives in Ahrensbach, Sergius volunteers to become his attendent, due to the respect that Ferdinand earned from him in their shared time at the Royal Academy."
Ferdinand,Gloria,enemy_rival,undirected,1,0.982675,0.982675,0.6811384056567442,"Gloria developed a strong grudge against Myne and Ferdinand, holding them personally responsible for her son's death."
Viscount Dahldolf,Shikikoza,service_retainer,directed,1,0.9826697,0.9826697,0.6811347319766873,"Some time later, Shikikoza participated in a trombe extermination as a knight, where he was assigned to guard Myne."
Adolphine,Rozemyne,enemy_rival,undirected,1,0.9826574,0.9826574,0.6811262062663664,"When Detlinde tries to pressure Rozemyne for a hairpin of her own, Adolphine steps in and sharply chastises her rudeness."
Gustav,Liz,enemy_rival,undirected,1,0.9825868,0.9825868,0.6810772700754189,"Benno, who loved Liz, was furious, deepening his hatred for Gustav."
Karstedt,Rozemary,romantic,undirected,1,0.98258036,0.98258036,0.681072806207576,"Finally, Karstedt married his third wife Rozemary, a mednoble who had an abundance of mana."
Fraularm,Hannelore,enemy_rival,undirected,1,0.9825454,0.9825454,0.6810485737821437,"During the counter-push of the Defense of Ehrenfest, she is captured in Bindewald by Hannelore and Rozemyne's guard knights and sent to the Ahrensbach castle as a prisoner."
Bonifatius,Lieseleta,romantic,undirected,1,0.9825373,0.9825373,0.681042959289981,"Lieseleta's family being faction neutral, despite the budding connections they have with both Rozemyne and Bonifatius, and her having archnoble levels of mana, makes her attractive enough of a match for Thorsten, the family is willing to marry their son down into the mednoble family, while such a match would grant Lieseleta's family a future husband who fulfills all their wishes, except being an attendant."
Judithe,Alexis,service_retainer,directed,1,0.9823564,0.9823564,0.6809175689650179,"When his son Alexis was chosen to be a guard knight for a member of the archducal family, he picked Judithe's father to give the boy extra lessons and training to be up to the task."
Bezewanst,Jenni,enemy_rival,undirected,1,0.9823239,0.9823239,0.6808950416816496,"When Bezewanst enlists Count Bindewald to get rid of Myne, Jenni directly attacks Myne in the ensuing fight, earning her a brutal kick to her stomach by Gunther that sent her flying."
Gunther,Karla,family,undirected,1,0.9822134,0.9822134,0.6808184489181978,"Infobox field family/Relatives: Fey (Nephew) Gunther's Father (Grand-Cousin, In-Law)"
Kamil,Myne,family,undirected,1,0.9821993,0.9821993,0.6808086755429519,Infobox field family/Sister: Tuuli Myne (Officially Deceased)
Bonifatius,Previous Count Leisegang,family,undirected,1,0.9819816,0.9819816,0.6806577774017439,Infobox field family/Father: Fifth Aub Ehrenfest Previous Count Leisegang (In-Law) (Deceased)
Eglantine,Trauerqual,family,undirected,1,0.9818963,0.9818963,0.6805986519472422,Infobox field family/Father: Former Third Prince (Deceased) Previous Aub Klassenberg (Adoptive) Trauerqual (In-Law)
Count Leisegang,Hartmut,family,undirected,1,0.98181,0.98181,0.6805388333455599,Infobox field family/Relatives: Leonore (Niece) Oliswalt (Nephew) Hartmut (Nephew)
Rozemary,Viscount Joisontak,family,undirected,1,0.9816958,0.9816958,0.68045967593754,Infobox field family/Sister: Rozemary (Deceased)
Angelica,Uderick,family,undirected,1,0.98168314,0.98168314,0.6804509006942341,Infobox field family/Sister: Angelica (Adoptive) Lieseleta (Adoptive))
Ferdinand,Ymir,service_retainer,directed,1,0.98164475,0.98164475,0.6804242907739724,He was occasionally sent to Hartmut to assist him in his new duties. *Ymir - A gray priest serving Ferdinand until his departure.
Lungtase,Werdekraf,family,undirected,1,0.98159146,0.98159146,0.6803873529607203,Infobox field family/Father: Werdekraf
Ferdinand,Hartmut,service_retainer,directed,1,0.9815611,0.9815611,0.6803663090123185,He was occasionally sent to Hartmut to assist him in his new duties. *Ymir - A gray priest serving Ferdinand until his departure.
Gabriele,Grausam,family,undirected,1,0.98155576,0.98155576,0.6803626076063743,Infobox field family/Mother: Archattendant of Gabriele (Deceased)
Brigitte,Damuel,service_retainer,directed,1,0.98150426,0.98150426,0.6803269105265755,"She expects to resign from service and return to Illgner, while Damuel expects to continue serving Rozemyne in the temple."
Gervasio,Leonzio,family,undirected,1,0.9813378,0.9813378,0.6802115292468995,Infobox field family/Relatives: Ferdinand (Nephew) Leonzio (Cousin)
Gervasio,Trauerqual,enemy_rival,undirected,1,0.98129714,0.98129714,0.6801833458825379,"After the civil war, the Adalgisa villa was closed by the new Zent Trauerqual and all its remaining inhabitants were executed, including Valamarlene, which would eventually set off Gervasio and Raublut's plans to conquer Yurgenschmidt, so they could abolish the inhumane Adalgisa deal for good and never let anything like it happen again."
Hirschur,Veronica,enemy_rival,undirected,1,0.9810963,0.9810963,0.6800441342027943,"This not only caused Hirschur to receive regular insulting messages from Veronica herself, but Veronica also had the students of her faction and their adult attendants mess with her in any way they could get away with, which caused her to often sleep in her laboratory and eventually to move entirely to the scholar's building."
Monika,Wilma,service_retainer,directed,1,0.98109186,0.98109186,0.6800410566293126,"When Monika was first appointed as an attendant, she commented to Rozemyne that she would be serving in Wilma's place as Wilma would not leave the orphanage."
Rozemyne,Thorsten,romantic,undirected,1,0.9810831,0.9810831,0.6800349846600109,"Lieseleta's family wishes to find a future husband for their family, who serves a member of the archducal family, who has archnoble levels of mana and who's willing to marry down into their mednoble family, and Thorsten's family, would get the connection to Rozemyne they hope for."
Raufereg,Werdekraf,family,undirected,1,0.9810697,0.9810697,0.6800256964877914,Infobox field family/Father: Werdekraf
Cassandra,Matthias,family,undirected,1,0.98084474,0.98084474,0.6798697660980526,"Infobox field family/Relatives: Matthias (Cousin) Janrik (Cousin, Deceased)"
Nicola,Myne,service_retainer,directed,1,0.9807793,0.9807793,0.6798244065465567,"After Myne dismissed Delia from her service, Fran asked Myne to consider taking on a new attendant, so she had someone to direct her compassion towards."
Freuden,Georgine,enemy_rival,undirected,1,0.98073226,0.98073226,0.6797918009031833,The next year in winter Ehrenfest enacts a thorough purge of anyone associated with either the former Veronica faction or Georgine.
Lestilaut,Werdekraf,family,undirected,1,0.9802127,0.9802127,0.6794316693540515,Infobox field family/Father: Werdekraf
Benno,Renate,romantic,undirected,1,0.9802107,0.9802107,0.6794302830596903,Infobox field family/Uncle: Benno Jares (Milda's Husband)
Theodore,Alexis,service_retainer,directed,1,0.9801531,0.9801531,0.6793903577820901,"When the Giebe's son Alexis was chosen to be a guard knight for a member of the archducal family, he picked Theodore's father to give the boy extra lessons and training to be up to the task."
Magdalena,Reginald,family,undirected,1,0.97970164,0.97970164,0.6790774295559545,Infobox field family/Aunt: Sieglinde Magdalena
Nahelache,Trauerqual,family,undirected,1,0.97969204,0.97969204,0.6790707753430212,Infobox field family/Offspring: Nahelache's Child (Grandson) Stephareine (Granddaughter)
Liebeskhilfe,Goddess of Light,service_retainer,directed,1,0.97965986,0.97965986,0.6790484698667507,"Liebeskhilfe (リーベスクヒルフェ, Riibesukuhirufe) is the Goddess of Binding and a subordinate of the Goddess of Light."
Heidemarie,Justus,service_retainer,directed,1,0.979542,0.979542,0.6789667755400499,"Justus recommended Eckhart become a retainer, and Heidiemarie soon followed."
Damian,Gustav,family,undirected,1,0.97925,0.97925,0.6787643765633264,Infobox field family/Offspring: Freida (Granddaughter) Damian (Grandson)
Heidemarie,Rozemyne,family,undirected,1,0.97899455,0.97899455,0.6785873121160524,"Infobox field family/Sister: Charlotte (Adoptive) Henriette (Adoptive) Heidemarie (Baptismal, In-Law, Deceased) Tuuli (Biological) Aurelia (In-Law)"
Hannelore,Trauerqual,family,undirected,1,0.9789089,0.9789089,0.6785279440600374,"As relatives of Trauerqual's third wife Magdalena, Hannelore and her brother Lestilaut occasionally visited her and her son Prince Hildebrand at their royal villa in the Sovereignty, but didn't form a particularly close relationship with the prince."
Adelbert,Rihyarda,service_retainer,directed,1,0.9787667,0.9787667,0.6784293785309617,"Adelbert assigned the archducal family's trusted attendant Rihyarda to train his Karstedt before his baptism, after which he would enter the castle as an archduke candidate."
Lestilaut,Schwartz and Weiss,enemy_rival,undirected,1,0.9787643,0.9787643,0.6784277149777285,"Rozemyne considers him to be a ""musclehead."" He demonstrated a tendency to act without thinking things through, when escalating a dispute over the mastership of Schwartz and Weiss into full-on combat within the halls of the Royal Academy."
Konradin,Rozemyne,friend_ally,undirected,1,0.97857565,0.97857565,0.6782969527621159,"Konradin (コンラーディン, Konrādin) is an archduke candidate from Gaussbuttel and a classmate of Wilfried and Rozemyne."
Clementia,Trauerqual,romantic,undirected,1,0.9784359,0.9784359,0.6782000854436326,"Infobox field family/Spouse: Magdalena (First Wife, Former Third Wife) Clementia (Second Wife) Ralfrieda (Third Wife , Former First Wife )"
Reginald,Sieglinde,family,undirected,1,0.97835106,0.97835106,0.678141278836834,Infobox field family/Aunt: Sieglinde Magdalena
Ferdinand,Irmhilde,family,undirected,1,0.97824794,0.97824794,0.6780698014995745,Infobox field family/Aunt: Irmhilde (Deceased) Valamarlene (Deceased)
Konradin,Wilfried,friend_ally,undirected,1,0.97792816,0.97792816,0.677848146894175,"Konradin (コンラーディン, Konrādin) is an archduke candidate from Gaussbuttel and a classmate of Wilfried and Rozemyne."
Hildebrand,Magdalena,family,undirected,1,0.97792715,0.97792715,0.6778474468155227,Infobox field family/Mother: Magdalena
Anastasius,Harland,service_retainer,directed,1,0.97783536,0.97783536,0.6777838228358192,*Harland - Head guard knight. *Mergild - Guard knight. *Enandol - Guard knight. *Vonriedo - Guard knight.
Hannelore,Cordula,service_retainer,directed,1,0.9778346,0.9778346,0.6777832960439619,*Cordula - Hannelore's head attendant and the adult retainer she took along to the Royal Academy. *Andrea - A female apprentice arch attendant
Hannelore,Rozemyne,friend_ally,undirected,1,0.9778216,0.9778216,0.6777742851306146,"As such, she can become quite animated when discussing books with Rozemyne."
Gerda,Tuuli,enemy_rival,undirected,1,0.97773916,0.97773916,0.6777171420770493,Due to this Myne hates being at Gerda's and immediately charges straight into Tuuli's arms when she comes to get Myne.
Hannelore,Tuuli,friend_ally,undirected,1,0.97759414,0.97759414,0.6776166218729245,"Coincidentally, both of them are shy book lovers that Rozemyne quickly became fond of. **She is also similar to Freida in hairstyle and was someone with slightly higher status than Myne/Rozemyne when they first met, but she achieved something Freida couldn't -- becoming Rozemyne's best friend. *Privately Rozemyne thinks of Hannelore as ""quiet and fluffy"", but also a capable archduke candidate. *Hannelore is the third person that Rozemyne described as an angel internally, after Tuuli and Charlotte."
Konrad,Rozemyne,enemy_rival,undirected,1,0.97753656,0.97753656,0.6775767104582678,"Before they go to the temple, Rozemyne attempts to heal Konrad; however, his memories of being abused by Jonsara send him into a fit of panic at the sight of her schtappe."
Leon,Sylvester,service_retainer,directed,1,0.9774533,0.9774533,0.6775189990240144,"When the topic of food comes up, he decides to report to Benno and organize the proper means to serve food to Sylvester."
Heisshitze,Trauerqual,romantic,undirected,1,0.9773228,0.9773228,0.6774285433169513,This infuriated Magdalena who was already in love with Trauerqual the fifth prince.
